,text,sentiment
4821,after experiencing so many money exchanges in UAE i found UAE exchange best because i get very good exchange rates . the staff is very cooperative specially the one at Al REFF UAE exchange,2
4822,I used to do transactions from Safeer Mall branch and Ms. Sreedevi seems to be very helpful and she offers me good rate and updates me about the new features and offers.,2
4823,I choose UAE EXCHANGE because of their service and very friendly staff like anu from Grand City Mall..Thanks UAE EXCHANGE specially Grand City Mall and Anu..,2
4824,Nice exchange bank in uae.i more like it.good exchange rates and all servicess.,2
4825,"they have freindly and accommodating sales associates, even the security guards will give you a smile and assist you which counter you will go.",2
4826,You can trust UAE exchange to send money to your love ones,2
4827,Super love it no tention all very good service,2
4828,"""Exellent""This branch is really good at following up with the clinent.exellent service by mussafah sannaya 2 branch.MR.Allauddin khan is very friendly with the costmers",2
4829,UAE exchange has earned it's reputation in the market because the affordability of sending money. Only concern sometimes there us a lot of people sending money but there is only few counters available. I hope this could improve.,0
4830,"Good service, staffs are very helpful 😊",2
4831,Fast and accurate service. I highly recommend it to everyone.,2
4832,Base on my experience they are very nice all my kabayan in Burjuman UAE EXCHANGE and one of my favourite and very nice the way she intertain me with a very friendly smile I swear his name is DIVAKAR.Everytime I will send money and collect my salary when he saw even far the smile is so amazing..I love it ..Very respectful and calm with a lovely smile..I really appreciate it..Thank you so much you deserve to have a 5 stars for me..,2
4833,It is the best way to send our money in our country safetly and soon..I'm 2 years in UAE and during this 2 yrs I m using this UAE exchange e very mnth to send money to my family. Exciilent customer service.and trust full. I think it is the best exchange in UAE..,2
4834,It has been always easy and efficient when I go to UAE Exchange to send money to the Philippines. The staff are courteous and very accommodating. They will help you personally and even on the phone.,2
4835,Excellent service,2
4836,Very fast. Accurate. Staff Rose from al rigga metro uae exchange was co operative.,1
4837,Many branches in Dubai It takes only 10 min. to send money,1
4838,"Living abroad away from loved ones surely is a tough situation. Most of the time, our family back home faces issues that need financial assistance just like what happened to me today. Good thing UAE Exchange is always there for me. Always ready to assist me in best way possible with their skilled and courteous staff. I'd like to express my sincerest gratitude to Mr. Raymond of UAE Exchange - Al Rigga Metro Station branch. I didn't know how the process is for bank transactions but he made sure I understood everything. Every single detail. From when to expect the money down to how much the charge is. He's very knowledgeable on what he's doing. Truly, UAE Exchange brings us closer together with the people we love. Always had THE BEST CUSTOMER EXPERIENCE. NEVER HAD ONE ISSUE WITH STAFF'S ATTITUDE WHATSOEVER. I greatly appreciate that UAE Exchange makes sure it delivers efficient and effective service for everyone. From the bottom of my heart, thank you so much, more power and I wish you more years of servicing people!",2
4839,I would like to express my happiness as I got excellent rate and amazing customer services from Mr. Allaudin UAE Exchange mussafash sannaya 02 abu dhabi. Ishfaq ahmad,2
4840,I visit more time UAE exchange. Always quick response and quick customer service.The best customer service Mr.Alludin location musaffah sanaya 2. (Mohsin Abbasi),1
4841,Safe transfer,1
4842,"Akhtar Zaman from etihad airways. I was customer of al absar , once I visited jaw exchange mussafah sannaya 2 branch abu Dhabi I did currency exchange and transaction to Pakistan , j got fast and amazing service from Mr allauddin khan . Thanks form amazing service from Mr allauddin khan and uaexchnagre .as a got excellent service I always preferred to do any kind of transaction from uae exchange ,much more happy to wait for Mr allauddin khan . More over k recommended my colleague and social references to go to uae exchange to get previllage and good service over there I am really happy to a part of this service and uaeexchange customer Thanks regards Akhtar Zaman Coordinator Etihad airways 00971553577697",2
4843,"Visited National paint branch 2, Wanted to send money to Pak, Usama really helped me and went out of the way to find PAK branch code and saved my time I was really impressed with his customer service skills.",0
4844,UAE exchange is the best...all staff is friendly...a lot of prizes..even am not won I'm still sending a money for them...thank u and all the best 😍😍😍😍👌🏻👌🏻👌🏻👌🏻,2
4845,"I am Yassar Alam khan and I always visited your branch which at musaffah sanaya 2. All staff is very polite,especially Allaudin khan. His dealing with customers very good and his behavior is very polite and sympathetic.keepin always smile on his face.",2
4846,Thilini al fihedi metro station she is so frndly with customer. first time I went there to Send my money but I don't have bank code. She call someone and get the bank code. She doing the execlant job.,1
4847,I am customer of uae exchange the uae exchange staff is very good specially Allauddin khan Musaffah sannaya 2 appreciated him,2
4848,"Good service, Mr.Kevin Carl, Al Ain Alfalah Plaza",2
4849,UAE exchange is the best ..which give us quick n fast service with friendly staff.,2
4850,ever since im.always sending money yo UAE Exchange.ita convienient and fast.and also how many times i redeemed my points for loyalty. i claim it in god's will i will win😊,1
4851,"It was great experience,transaction was done in minimum time by Mr.Divakar",2
4852,I was at the Burj Khalifa metro branch and I was served by Carla. Her service was excellent always smiling and consistently engaging with the customers. Thank you for the wonderful service,2
4853,"Sharjah airport barch is the excellent branch for the cash dealings, i would like to remember Mr, Santhosh in this moment. I would recommend this company to anyone",2
4854,"I work in Big Bus, so I regularly use UAE Exchange to remit my cash to company. I always use Burj Khalifa branch And I really have found staffs are so humble and helpful there. They always greet and smile. Specially Lobby staff Miss Rajina and Akhil are so nice there. They are just happy to help customer. It's great that they love what they do and they actually provide great customer service. Thank you guys and keep great work up..",2
4855,This branch is really good at following up with the clinent.exellent service by Sharjah airport branch.MR.santosh is very friendly with the costmers,2
4856,"Excellent service, well organized team and very convenient for all the expatriates to send their remittance for their love ones back home. I also say thank you to Mr. Divakar of UAE EXCHAGE Bur Juman Branch he is very helpful and attentive he have positive attitude he always smile for all the clients.",2
4857,uae exchange have been the best exchange. Since I have been in Dubai I always use UAE exchange.if there is any mistake once u come back to them.they will fit it at once.last week they was a mistake when I come back she said sorry and correct it. My number is 0509578824,1
4858,Wonderful services at Burjuman centre specifically Mr Divakar. All my remittance activities completed within a minute.,1
4859,Everytime i send money to my home country i get assisted verry fast. And they recieved money right away. Go cash is really nice can use local and international good quality of service. Only sad is cant open metrobank now. But all was amazing.,2
4860,UAE Exchange- Burjuman Metro Branch. Very accomodating and knowlegeable staff. The cashier who assisted me was Janice and she was very organised and fast service. Hilario Villoso tel: 050 6542823,2
4861,Always amazing I don't have any problem with any uae exchange rates or branch I always transfer my salary love it all are you excellent,2
4862,Always sent money to Afghanistan and nicely been served by SHAHJEHAN KHAN. Very happy with him and thanks UAE EXCELLENT,2
4863,The best customer service Thanks To Nadhvi Iqbal 🤝 for the good manner and the way behaving with customers..,2
4864,Great customer service by Janice of Burjuman branch 🙂,2
4865,it's a satisfied customer service with ROSE of AL RIGGA METRO. Keep up the good work and keep learning tagalog. Thank you for the effort of speaking tagalog.. God bless..😊👌👏,2
4866,"UAE Xchange, Al Juraina, Sharjah Branch is highly recommendable....the staff were all very accomodating and friendly💖💖💖",0
4867,Friendly and helpful employees especially in call center and good exchange rate.,2
4868,"Great customer service by Walid Ahmad, Damac Metro. All questions answered 😁",1
4869,such A friendly environment feel happy to visit eveytime comfortable satisfying such a helpful counter staff such a Mr.Allaudin location Musaffah Sanaya 2 Abu dhabi the more i appreciate the more i feel happy,2
4870,"With my experience in UAE Exchange this is the best company that we can suggest to our friends and family in terms of sending money. UAE Exchange offers the reliable, trustworthy and affordable charge. They have the best customer service like Mr. REYNALDO BULALACAO of RIGGA METRO branch",2
4871,Friendly staff and rates are so good. They always remind us to send money to our family because the rate is high .its very helpful to every customers . Thankyou .,2
4872,angel burjuman good customer service,2
4873,"Great customer services specially SARAH in burjuman branch, very accommodating in terms of query of dirham rates against peso.",0
4874,LYNARD - branch: JLT METRO Quick and Fleek Transaction,0
4875,"Quick Response: Quick response, best customer service and fast efficient service. Satisfied Attended Person Name: Divakar, Burjuman Branch",1
4876,Burj khalifa metro UAE xchange lobby staff MS Rajina i always have a good experienced every time is end moneyfrom your company it is very convenient and fast service i like to thank you MS Rajina who help today i will recomind to send mony through UAE Xchenge it is the best service and very frendly staff overal all is good thank you for UAE xchange,2
4877,"i had a great experience doing transactions at uae branch at burjuman station, I want to commend most especially Mr.Divakar for being helpful and kind.",2
4878,Haritha.A.D Mussafah 34 Good communication skills with the customers,2
4879,Iam very much delighted customer. I love you UAE Exchange. You are the best!,2
4880,Best exchange UAE exchange in future i always send from UAE exchange,2
4881,"I'm very thankful to that Company. Very quickly service and fast transaction then other, and not stress in exchange rates any time ...they give always good rates ...",2
4882,I visiting Manama branch from last one year and I prefer to go wajahat bhai counter because he is fast and I never get my transaction back when he send my money.and he knows which bank is fast and where my family can receive money easily without wasting three time.,0
4883,"I am regular customer of UAE exchange since seven years as I found staff member of uae exchange/ Alfalah plaza Sharjah, more co operative and problem solving and doing work with smily face specially Mr SHAHEER and Mr umar sharif X-member of uae exchange same branch are more efficient in Alfalah branch sharjah. Sending money through UAE exchange is more fast and more secure.",0
4884,"As a corporate customer, we are glad with the service of Uaexchange, national paints branch, sharjah. Very prompt in responses, timely updates and great support by all means from the team. And lastly all credit goes to Ms. Ayesha who gives immense support and help to get all transcations done on time and respond for all our queries related to international transfer and WPS. We thank you the branch and Me. Ayesha for the support and hoping the same for the future. Best Regards, Sujith Mathew Thomas Managing Director Al Taj Kitchen Industries llc",2
4885,"Yesterday out of way going there in dubai mall where i pass by because my transportation provided by company drop me there near the address side to ride metro going to deira city station then i remember before i pick up money in that branch of uae exchange in ""Burj Khalifa Metro""that my friend send to me.It's still early that time because i have a meeting in deira at 7pm still 6pm onwards that time i decided to put money on my bank account for maintainance.I assist by a good,beautiful and kind Kabayan name 'Jed' also explain to me and help me everything that is important on that transactions.She explain me all the details everything i need that time.She is very polite and helpfull staff thats why i will always go now there to send or pick up money.Before i leave she give me a small piece of paper the reason also im putting my comment and feedback that happens to me that time.Im very happy and thankfull when i leave that branch of Uae Exchange In ""Burj Khalifa Metro"" i am member of this exchange company since i first work here in uae way back 2013 then when i go back again 2015 after resting almost 1 year in my country i choose your company because of the good service,staff and place.More power and blessings to your company.☺",2
4886,The service I received was amazing. Jhon Diaz at Damac Matro attended with all my queries and provided good customer service. I can recommend to every one. Thumbs up to you.,2
4887,Excellent services with good staff at counters,2
4888,I am happy to come uae exchange al Manama branch to Mr wajahat as he is giving very good service happy always to visit.,2
4889,I am happy to deal with UAE Exchange due to fast and efficient service,2
4890,"Service and reception provided by Allauddin Khan to me (Nasir Iqbal Khattak) at Mussafah Sannaiya-2 was fantastic , outstanding and mindblowing.",2
4891,"Thanks, UAE exchange is good but you should try to reduce your charges for transfer money.",2
4892,"I always had a good experienced everytime i send money from UAE to Philippines through UAE Exchange . It's very convenient and fast servicing. So if you'd like to have a good experience on sending your money to your loved ones try to go to the nearest UAE Exchange, so you could also have a best experienced ever. And it has a good rate for you. Thanks and more power to UAE Exchange.",2
4893,Fast service and corteous staff Divakara Burjuman metro branch,0
4894,It's been more than 10 years I am… It's been more than 10 years I am sending money through UAE exchange Inside Lulu Village Al Muhaisanah branch and I always prefer going to Lulu Village Al Muhaisanah branch because the service it's always friendly.,0
4895,I need to back to the branch twice and call the call center several times just to solve my issue about my go cash card.,0
4896,Service and reception provided by Sandeeh Shetty at Sharjah main branch was exemplary.,0
4897,It's been more than 5 years I am sending money through use exchange Al Manama branch and I always prefer going to Mr wajahat he is doing great service it's always friendly environment when he is there,2
4898,I love the manama branch uae exchange They have good Pakistani staff very cooperative ans smart Specially mr wajahat khan He always welcome me with smile,2
4899,Excellent service for UAE exchange especially express money to send money for Philippines..How great and thankful your fast and convenient services.. keep it up! I'm one of you're happy costumer..god bless,2
4900,"Thank you UAE exchange for your Excellent service. As and when visit the branch I will get all the information, cool and friendly assistance and service from your staff especially Mr Niyaz at Al Sajja Branch. Thank you Niyaz and UAE exchange.",2
4901,"Thanks for giving me this opportunity to share my comment. Service is amazing...! especially Mr. Glady (Cashier Al Falah Plaza Sharjah) Good Attentive, polite, cooperative & he always pay his attention on his work keep it up. I want to say thanks to all staffs (Al Falah Plaza Sharjah)",2
4902,First class Service and Products knowledge by ABUBAKER at GAYATHI MEGA BAZAR BRANCH,1
4903,"very professional staff (Vanessa - Al Reef branch- AbuDhabi),friendly and helpful. Absolutely i recommend UAE exchange. Houcine Ghrimil",2
4904,Excellent service with Emirates station branch with Eliza,2
4905,Mr. Lynard of Jlt branch was so helpful and friendly during transaction.. I'm so satisfied to his service & good behavior. He's happy to do his job and If the staff is happy the customer is also happy! It will help for the customer to come back again. I hope they will hire more staff like him. Big thanks for you Mr. Lynard for fast transaction and aswering my quiries 👍👍👍,2
4906,Amazing service given by Mr. Divakar I love to visit the branch again,2
4907,Always dealing with UAE Exchange and do recommend it to all my friends for their money change/transfers,2
4908,"It's a good experience with UAE exchange, on time credit and get a good conversation rate.",2
4909,Attending directly the concern and Addressing it ASAP,2
4910,"Ms Criss in Al Ain main branch is very fast, efficient and attentive. Good job Ms Criss.",2
4911,Good service and very approachable to all...,2
4912,Fast transaction. benefeciary will receive the money same day! ☺️👏🏻👏🏻,1
4913,"Uae exchange customer service is amazing. I never used to send money in any exchange within this 3 years, and i added more customer. Now my friends also used to send money in uae exchange . Their service is amazing. Thank you. I wish to recognize the employees working in dibba branch, The manager (I dont know his name) and one more his name is Biju. Very help full staff. Amazing UAE exchange. God bless",2
4914,"Excellent customer service from some branch specifically in Terminal 3, but everytime I visit Salaaldin metro station branch to send cash back home,staffs are very cold, they will not even ask if i want to send it by flash or the normal transaction.",2
4915,"Mafraq branch, Madeena Mall, Near Al Jaber Accomodation: Best customer service. best team, Excellent experience for me since last two years. Especially I would like to mention about Anas (staff of Uae Exchange), who was always provided outstanding service whenever i visited the branch and Nasheen (Supervisor) too shall be appreciated for the best experience I had with this branch.",2
4916,"Excellent service, good gesture and accommodating staff. staff name: Richellet",2
4917,"Since I come to UAE, I send money to my family they received immediately and i continue send money using UAE Exchange. Faster and good reliable, very good service and easy. I loved so much also i wants to say thanks to All UAE Exchange Team ❤❤ Keep it up always... !!!",2
4918,Quick friendly service can trust them like family members.. Excellent customer service by Mr.Abin Alex @Terminal 3 branch.,2
4919,friendly staff and high exchange rate ... shout out to Al Rigga Metro Branch and Staff Raymond,2
4920,"I had a great experience with UAE exchange and their staff. They deal with customers politely and professionally. Specially i would like to mention muhammad naeem alsajja name here because He is very polite, cooperative and he always pays his concentration on his task/work. Thanks UAE exchange for your facilitation.",2
4921,My experience with uae exchange is awesome. Fast service and accomodating staff. Keep up the good work.,2
4922,"I've been sending money to my home country Philippines,they got the money on time without any hassle.thank you UAE Exchange... keep up the good work. I'm happy with your service. 😉",2
4923,"No greetings , staff not mentionaing current promo..",1
4924,nice employees and fast transaction,2
4925,"UAE Exchange all services are very good, but still not facilite on line shopping by using smart pay card. And need another service to notification system to customers by sms whenever salary is credited in account. Thanks in advance.",2
4926,spark technology,1
4927,Excellent service provided by Hasnain I am really happy about being served by this Gentlemen. Al Manama branch . Ajman.,2
4928,"I am sending money from uaeexchange since last 3years i was always treated well by the staffs of uaeexchange.customer service means,should learn from the staffs of uaeexchange.last Wednesday i have Visited uaeexchange al fahidi metro branch the staff named mr vinosh alex had given me an out standing service,he is very fast in his work,tat we didn’t wait for long in a que ,he is confident in his work also he has a good communication skills.i really appreciate his hard work Thanks to uaeexchange for an excellent experience in my life..",2
4929,"Option to add beneficiaries for online money transfer must be available online instead of going to the branch and register beneficiaries there. It is quite a hassle. Further, a token queing system must also be available for branches wherein people are frequently going.",0
4930,"As a regular customer of uae exchange, i am honestly happy and satisfied with their customer service, though there some times that i have been assisted by a not so efficient staff(maybe new staff) still i am happy and will trust uaexchange with my remittances. I also want to mention Ms. Macrina of Union Metro Branch for her excellent customer service and for being friendly.",2
4931,Now More Than One Year I'm Dealing with UAE Exchange Liwa (Abu Dhabi Western Region) Branch. From the Start to Till Now Staff Giving Such a Great Service. Nice and Friendly Staff with Smiley Faces and also Quick Service.,0
4932,This is one best and honest exchange in GCC .I always send money here only,1
4933,Thank you UAE exchange for a fast transaction and good service to everyone..I would like to recommend to all my fellow kabayan in UAE to send back home country their remittance to our family coz it's high rate. Thanks miss KRISTINE from AL RIGGA METRO STATION BRANCH for a good service to everyone God bless,2
4934,Good service. Nice employee,2
4935,Good working personnel at every counter I attend Quick service to customers.,2
4936,"Yes really i am new here i just visit in Fujairah Lulu Mall Branch ,i ask uae exchange to to change my Dollar into UAE currency , i appriciate much' aside from customer hospitality and the service is too fast. I would like to thanks to the approachable person Mr. Niekhil. Thanks you UAE exchange Customer Bonifacio C. Cortez",2
4937,Very attentive to all the queries and the agents give accurate details with smile. All staffs in UAE Exchange DAFZA Branch are excellent in their jobs.,2
4938,Very good service at uae exchange I am doing transaction form al Manama branch form last one year every time when I going to branch I used to get. Excellent service form Vipesh,2
4939,Making transaction is fast and easy in rashidiya metro branch with staff mohammed.,0
4940,"Good and straight dealings , always considerate 👍Muhammad Naeem Alsajja Branch",2
4941,UAE Exchange is awesome service in exchange industry. Best point. More branches More facilities Cooperative staff Expert staff to helping poor people to send their money to the loved once. They provide services almost in every way in daily need. Like banks.cards.utility bills exchnage etc.. I gives them 6 starssssss.,1
4942,UAE Exchange always provides the best service. I would specially like to thank Mr. Arjun from SAIF zone branch. He is very much dedicated and helps me get my job done every single time.,2
4943,Approachable staff,1
4944,UAE Exchange is providing excellent customer service while sending money to Pakistan as well as transferring salaries in UAE. It's branches is accessible every where in UAE and offering better exchange rate.,2
4945,"UAE exchange is the best company to send money to your family, very easy and fast. Also accessible to every people of the UAE because of so many branches even in metro station, mall and etc.",1
4946,Good place to send money to our country ...quick service love it,2
4947,"Best rates, quick and reliable source to send money to your home country from your home in UAE. Thank you UAE Exchange.",2
4948,"Promt service, most reliable and delivery on time.",2
4949,I've been a client of uae exchange for almost a year now. Every transaction was fast and easy. My job was in marina mall and everytime i got my salary i went straight to uaeexchange marina mall branch. Same yesterday when i got my salary i went straight there to send money. Ms April rena told me that i have loyalty points and it was good as cash. I'm so happy i save 20 dirhams. Thanks Ms April 😊 Thanks UAEexchange marina mall 😊,2
4950,Good Service and Good Staff Thumbs Up for Mr. Nabeel Nazeel UAE Exchange Union Metro Station...,2
4951,The best and service and fast to sending money without any fail,1
4952,I satisfied your service,2
4953,"Very good experience at Burj Khalifa Metro branch, employee of branch Ms Jed was very cooperative , polite and fast in service. I will recommend UAE exchange to all my friends and relatives.",2
4954,"If you are looking for fast, easy and reliable money transfer in the UAE, I highly recommend UAE EXCHANGE.It is the best exchange center across UAE and also known for having low exchange charges with high exchange rates. All branches are accessible to people. 100% guaranteed money transfer within minutes.Friendly and Helpful staff.Excellent Service as always.They also have promos with amazing prizes and cashbacks for everyone to win.So what are you waiting for? go to your nearest UAE exchange now and feel the ""so good"" experience.",2
4955,Awesome service from UAEexchange,2
4956,Big appreciation to ms nancy fujairah lulu mall branch for her support and excellent customer service .,2
4957,Good services and making costumers happy and satisfied. And not also that your helping us and specially desame time your giving all people a chances to win for all the promotions. Keep trusting UAE EXCHANGE!,2
4958,Very good customer support and service. Fast transaction. totally good,2
4959,Im using remittance Service in UAE Exchange Since 2013 Although i never had a Chance to win any of the raffle .I Am thankful to UAE Exchange that another fellow kababayans won the prize and any other nationalities .I wish there is more people especially to the needed win the prize in Next Raffle .And this also Based on luck👌🤗 .I wish UAE exchange will Succeed in Future and help others by Winning raffle draw and any other more .,2
4960,Had a really good experience with this company ... and thanks to Mr Vinosh Alex at al fahidi branch who was very professional at his job and got me my request very fast. A true customer focused person.Much appreciated!!,2
4961,"4/5 Because there is always a room for improvement. I used to visit UAE exchange every month for sending money to my home country. Having this loyalty card makes me wanna visit uae exchange whenever Im sending money. Coz every point counts. And its really a plus factor compare to other exchange companies. Staff are mostly friendly, but there are some also who wont give you even a single smile which is very important coz I believe that excellent customer service is still the best weapon in terms of catering this kind of services. But generally, I love their services compare to others. And I have been choosing uae exchange over other companies for over 2yrs now. Keep up the good work, guys! Happy customer here! 😊",2
4962,Very trusted service UAE exchange prvide but employee has lake of knowledge about new promotions but overall uAE exchange love u,2
4963,I always sending money through UAE exchange my country .Honestly they providing best rates and services for their customers,1
4964,"K0UAEXchange is the most best ever company to help the people to send money for family oll over the world ...the explanation,kindness and sweet tolk or respond from the employee is so good 😊....i choose this coz i know i gonna be trusted and good service at oll...thank you for ur help uae xchange ....good job and excelent 🇦🇪🏅👍""Burj khalifa metro ""staff is carla",2
4965,"Alomost time I used Burj khalifa metro station , because I work in Burj khalifa ,so it's near for me to sending money to my family. I iam happy with service of uae exchange.staff Christopher is very polite and help full...thank you...😀😀😀",2
4966,No hassle and fast processing.. All staff or the teller are very friendly and so approaching.. The best.. Ü,2
4967,Since I come to dubai I send money my family they received immediately and I avail some of their promotion.i continue send money using UAE exchange good luck and godbless Manish Kumar Jayswal 0547714207,2
4968,"branch name ""burj khalifa metro and staff name. ""Carla'",1
4969,Best exchange in uae,1
4970,"Good service with out any cost , that's better for us .",2
4971,"UAE Exchange is very safe way to send money across the world in given time, i am using uae exchange money transfer since 5 last years i didn't find any error from them i hope they will continue the same services to customer in futures. Thanks, Zakaria Ahmed",2
4972,There is branch here in Al Satwa for UAE exchange. I always noticed that the que inside is really long especially during end of the month. Though the security can manage the people taking the ques but seeing a long que is really not good and you'll really feel that it is tiring. Now I appreciate that there is a changes because they provided a line that people should follow and this makes the que more organized and it doesn't look much crowded anymore. And off course all transactions with teller is fast and always in friendly manner. Good job for everyone.,2
4973,I'm working in one shop of marina mall and I always make transaction in UAE Exchange marina branch. They are always giving me good service especially Ms April,2
4974,It was great dealing with mr.usama from national paint branch 2. Really helpful and honest person.,2
4975,Great and good staff,2
4976,I like almost everything of UAE Exchange except the way winner is chosen in raffle draw. There is no any coupan or ticket to drop in drop box. Raffle draw should be transparent as others exchange house are doing. Please! Do something on this topic so i can give 5 stars to UAE Exchange.,0
4977,Been 9 years i am with UAE Exchange.i am proud of it being a satisfied cutomer.,0
4978,Good service,2
4979,I dont know how i begin my words of experience with uae exchange.but would like to share what i experience with this company.as an avid customer of uae exchange i can say i have 5 words that best suit with their services. 1.good quality customer service 2.easily to communicate with the personnel 3.they can help you easily with your enquiry no matter what happen. 4.as you send money to your home country in just a second they can pick it up as fast as they can 5.trustworthy and loyalty is their vission just to ensure that all the money that send by their customer will be in time.good job uae exchange,2
4980,Good customer caring @ Sahara Centre branch Excellent service by Sanjay Jayakumar,2
4981,I was dealing with Uae exchage Since 2012 and I'm very much glad that staffs are very much friendly and giving good service to customers.. I'm dealing with AL Manama branch for my remittances and I'm getting lovely service from them... ALL THE STAFF MEMERS GIVING THE EXCELLENT SERVICE. Thank you,2
4982,excellent service given by Pee Jay from Damac metro station,2
4983,Mr.Hasnan from Manama branch Ajman giving excellent service for customer .. He was always with a smile face ... plz continue the excellent service ☺☺,2
4984,Came to exchange inr from city centre branch. Sharjah. Excellent service given by Mr lezly and nithyan,2
4985,Always useing UAE Exchange RAK Mall Branch for my transactions as its convenient as well as friendly staff who always recommend the best. Special thanks should go to staff who works on WesterUnion counter as well as Branch Manager Tuan. Great service ..,2
4986,the staff are very helpfull they ensure that all the costumers are satisfied before leaving. goodjob. thankyou.,2
4987,"I am very much happy with the fantastic service of UAE Exchange, Al Manama branch.. especially Mr.Wajahat from Pakistan treats me like his brother. Whenever I plan to send money I always think of UAE Exchange. Keep it up.",2
4988,I visit uae exchange al manam branch ajman and i felt so much free and comfortable in ever transfers...i always do my transaction with miss dipshika pradhan and she gives superb service,2
4989,Great service always provided by Use Exchange .. Al Manama branch . And Pakistan staff is very helpful. He always cares us well.,2
4990,"Very nice service , staff are very helpful at burjkhalifa metro station brunch . special credit goes to Ms. Caria who was very helpful and always remember me .",2
4991,I'm very much happy about the service from UAE Exchange - AL fahidi branch and giving excellent service for the customers and the staff named Mr Vinosh Alex honoured and treated me perfectly .His attitude is very execellent .I appreciate his support,2
4992,I have been your customer for last two years. I feel very happy whenever I visit your Al Manama branch. Coz the staffs there make me feel very comfortable. They are very helpful especially Mr.Wajahat Khan from Pakistan.,2
4993,"All staff in Sharjah, Rolla Soul Branch are excellent especially Ms. Juby Joseph.",2
4994,I'm very much happ about the service from UAE Exchange - AL MANAMA branch Ajman .. all the staffs are very much good... and giving excellent service for the customers ...😆😆😆Wish you all the best Al Manama Team,2
4995,I would like give my appreciations To UAE exchange AL MANAMA branch ... when ever I go to them I’m getting the best service and rate ..especially Wajaht Khañ giving the extra service to customers ... really happy To get this branch in Ajman area,2
4996,Good service..Good Dealing with customers All staff very good behavior,2
4997,I visit uae exhange al mamana branch ajman and the staff named wajahat honoured and treated me perfectly .i appreciate his support.,2
4998,Excellent service form.uae exchange al.manma branh wajahat bai our pakistani staff very helpful for all transaction Veryful satisfied with manama barnch servce,2
4999,I used to send my remittance at UAE exchange burjuman metro branch it is because of thier speed of transactions. What a great job performance of their team specially to Sarah with an excellent attitude!,2
5000,"Nesto Ajman Branch - I would like to share my experience with UAE exchange, it was a good experience, Good customer service, and better staff especially Mr. Sanu k Thomas.",2
5001,Good service..i like UAE exchange...,2
5002,Good and very friendly,2
5003,I always came almanama ajman branch and mr.wajahat is always being very help full and prove best service.,2
5004,"Excellent 5 stars: Excellent – no reservations, I would recommend this company to anyone.",2
5005,"Ms.Rodalyn Afalla Pregonero, Excellent! Very dedicated staff. Thank you Uae exchange. Good service👍 Best regards Biju",2
5006,very convenient.....easy to send and my family in Philippines can receive it without any hassle..very good...<3,2
5007,"Hi, I am a room boy",1
5008,I m happy with the service of UAE Exchange and I trust UAE Exchange. I appreciate the way staff dealing with customers. It’s fast and it’s trustful,2
5009,"First of all ""Burj Khalifa Metro"" Branch was so accessible branch, even though I was close a bit on this Branch. Employee Staff was friendly & very accommodating when it terms of asking necessary question. specially ""Jed""....in short I'm highly recommended this branch.",0
5010,roel (al manama branch) excellent costumer service.,2
5011,Very good service by Rashid Abbas at grand city mall😊,2
5012,I visit al manama branch to mr wajahat khan and he gives the best service ever...he makes me feel comfortable regarding any transaction...his service is always fast,2
5013,The best rate and the best to costumer😍,2
5014,I always visit al manama branch of uae exchange ...they always give fast service with good behaviour...i always visit to miss dipshika pradhan...,2
5015,"I mentioned one name here. Miss.Carla UAE X change Burj Khalifa Metro branch staff. UAE exchange is having very good staff and service is execelent....she is providing wonderful service and way of talking very polite and nice. Thanks, John Deepak D'souza.",2
5016,Excellent customer service by Ms.Rabia @ burjuman metro station branch. Hopefully it keep on to improve customer loyalty.,2
5017,I am visiting always Manama branch ajman for wajahat Bhai . He doing well he making jokes with me. He is very nice dealing with me.,2
5018,"Excellent service. I mentioned one name here. Mr.Jithu Jalal UAE X change Metro branch staff. Even he was on off duty ,several times Picked my calls without any hesitation & assist us for company pay roll issues.",2
5019,Today I visited UAE Alain main branch. I found Mr. Mohiuddin very much professional and dedicated. I am very impressed by his dealing and competency. UAE exchange is No 1 and my first preference Always recommending Kashif. 0502483547,1
5020,I wanna inform you first im happy to open your branch here in Nesto Ajman. I would like to give a commendation to the staff at UAE EXCHANGE. ( expecialy ajman nesto branch ) I always get good service from your staff Mr. SANU K THOMAS And all,2
5021,UAE EXCHANGE IS VERY GOOD FOR TRANSACTION BCZ I EVWRY TIME SNDING MONEY BY UAE EXCHANGE VERY EASY AND ALSO EMPLOYERS COOPERATE GOOD WITH US WHO HAVE BRANCH IN AL JAZEERA AL HAMRA,0
5022,The employee is nice. I already 4 years here in UAE.and im getting salary and sending money in uae exchang only.for me number 1 remitance is UAE EXCHANGE all over UAE.,1
5023,"Excellent customer service, better exchange rates with fast and hustle free processing.",2
5024,Its good.. the staff is very friendly and nice. Especially Lhian in Al Reef Downtown Branch Good benefits also to customer.,2
5025,"Good service and I am very much thankfully for the service and support from UAE exchange staff, particularly the service of a lady named dipshika pradhan. I found good service from her from branch near ajman gold souq and Ajman Al Manama branch.",2
5026,"Regular customer of UAE exchange, friendly environment. Gentleman name Bhupen is very helpful, smily customer service by team. Keep it up guys.",2
5027,Overall services are very good. But i feel the online tranfer process is a bit slow. Please improve it. Other wise i would preder to send through uae exchange and i always do.,2
5028,I love you because uae best money exchange,2
